,County Code,County Name,Const Code,Constituency,CAW Code,CAW Name,Registered Voters
1440,47,NAIROBI CITY,289,STAREHE,1441,PANGANI,18494
1441,47,NAIROBI CITY,289,STAREHE,1442,ZIWANI/KARIOKOR,16790
1442,47,NAIROBI CITY,289,STAREHE,1443,LANDIMAWE,20436
1443,47,NAIROBI CITY,289,STAREHE,1444,NAIROBI SOUTH,33853
1444,47,NAIROBI CITY,290,MATHARE,1445,HOSPITAL,12512
1445,47,NAIROBI CITY,290,MATHARE,1446,MABATINI,20976
1446,47,NAIROBI CITY,290,MATHARE,1447,HURUMA,23018
1447,47,NAIROBI CITY,290,MATHARE,1448,NGEI,24699
1448,47,NAIROBI CITY,290,MATHARE,1449,MLANGO KUBWA,22765
1449,47,NAIROBI CITY,290,MATHARE,1450,KIAMAIKO,19193
